lap,name,number,pit,rawtime,strtime
29,Sergey SIROTKIN,35,False,110.342,1:50.342
30,Sergey SIROTKIN,35,False,110.247,1:50.247
31,Sergey SIROTKIN,35,False,110.512,1:50.512
32,Sergey SIROTKIN,35,False,108.734,1:48.734
33,Sergey SIROTKIN,35,True,113.614,1:53.614
1,Lewis HAMILTON,44,False,807.0,00:13:27
2,Lewis HAMILTON,44,False,105.105,1:45.105
3,Lewis HAMILTON,44,False,128.677,2:08.677
4,Lewis HAMILTON,44,False,104.196,1:44.196
5,Lewis HAMILTON,44,True,121.465,2:01.465
6,Lewis HAMILTON,44,False,606.092,10:06.092
7,Lewis HAMILTON,44,False,103.96,1:43.960
8,Lewis HAMILTON,44,False,115.787,1:55.787
9,Lewis HAMILTON,44,False,103.603,1:43.603
10,Lewis HAMILTON,44,False,118.674,1:58.674
11,Lewis HAMILTON,44,False,109.673,1:49.673
12,Lewis HAMILTON,44,True,118.133,1:58.133
13,Lewis HAMILTON,44,True,847.416,14:07.416
14,Lewis HAMILTON,44,False,137.778,2:17.778
15,Lewis HAMILTON,44,False,108.233,1:48.233
16,Lewis HAMILTON,44,True,114.532,1:54.532
17,Lewis HAMILTON,44,False,126.989,2:06.989
18,Lewis HAMILTON,44,False,107.653,1:47.653
19,Lewis HAMILTON,44,False,107.352,1:47.352
20,Lewis HAMILTON,44,False,106.921,1:46.921
21,Lewis HAMILTON,44,False,110.961,1:50.961
22,Lewis HAMILTON,44,False,112.929,1:52.929
23,Lewis HAMILTON,44,True,115.481,1:55.481
24,Lewis HAMILTON,44,False,140.345,2:20.345
25,Lewis HAMILTON,44,False,108.049,1:48.049
26,Lewis HAMILTON,44,False,106.803,1:46.803
27,Lewis HAMILTON,44,False,106.4,1:46.400
28,Lewis HAMILTON,44,False,111.424,1:51.424
29,Lewis HAMILTON,44,False,113.172,1:53.172
30,Lewis HAMILTON,44,False,107.249,1:47.249
31,Lewis HAMILTON,44,True,144.041,2:24.041
1,Carlos SAINZ,55,False,0.0,00:00:00
2,Carlos SAINZ,55,False,108.433,1:48.433
3,Carlos SAINZ,55,False,114.684,1:54.684
4,Carlos SAINZ,55,False,107.455,1:47.455
5,Carlos SAINZ,55,False,106.602,1:46.602
6,Carlos SAINZ,55,False,121.371,2:01.371
7,Carlos SAINZ,55,False,110.826,1:50.826
8,Carlos SAINZ,55,False,105.979,1:45.979
9,Carlos SAINZ,55,False,113.802,1:53.802
10,Carlos SAINZ,55,False,105.544,1:45.544
11,Carlos SAINZ,55,True,127.467,2:07.467
12,Carlos SAINZ,55,False,713.314,11:53.314
13,Carlos SAINZ,55,False,103.834,1:43.834
14,Carlos SAINZ,55,False,122.178,2:02.178
15,Carlos SAINZ,55,False,104.472,1:44.472
16,Carlos SAINZ,55,True,134.755,2:14.755
17,Carlos SAINZ,55,True,847.917,14:07.917
18,Carlos SAINZ,55,False,138.934,2:18.934
19,Carlos SAINZ,55,False,107.812,1:47.812
20,Carlos SAINZ,55,False,107.945,1:47.945
21,Carlos SAINZ,55,False,107.53,1:47.530
22,Carlos SAINZ,55,False,109.056,1:49.056
23,Carlos SAINZ,55,False,110.112,1:50.112
24,Carlos SAINZ,55,False,110.55,1:50.550
25,Carlos SAINZ,55,False,111.341,1:51.341
26,Carlos SAINZ,55,True,123.476,2:03.476
27,Carlos SAINZ,55,False,126.067,2:06.067
28,Carlos SAINZ,55,False,108.885,1:48.885
29,Carlos SAINZ,55,False,108.642,1:48.642
30,Carlos SAINZ,55,False,108.877,1:48.877
31,Carlos SAINZ,55,False,116.01,1:56.010
32,Carlos SAINZ,55,False,108.804,1:48.804
33,Carlos SAINZ,55,False,108.955,1:48.955
34,Carlos SAINZ,55,False,108.584,1:48.584
35,Carlos SAINZ,55,False,108.623,1:48.623
36,Carlos SAINZ,55,True,138.79,2:18.790
1,Valtteri BOTTAS,77,False,630.0,00:10:30
2,Valtteri BOTTAS,77,False,116.101,1:56.101
3,Valtteri BOTTAS,77,True,137.711,2:17.711
4,Valtteri BOTTAS,77,False,340.495,5:40.495
5,Valtteri BOTTAS,77,False,113.766,1:53.766
6,Valtteri BOTTAS,77,False,104.086,1:44.086
7,Valtteri BOTTAS,77,False,116.492,1:56.492
8,Valtteri BOTTAS,77,False,111.483,1:51.483
9,Valtteri BOTTAS,77,False,103.57,1:43.570
10,Valtteri BOTTAS,77,True,118.769,1:58.769
11,Valtteri BOTTAS,77,True,1123.789,18:43.789
12,Valtteri BOTTAS,77,False,148.88,2:28.880
13,Valtteri BOTTAS,77,False,113.117,1:53.117
14,Valtteri BOTTAS,77,False,107.268,1:47.268
15,Valtteri BOTTAS,77,False,107.834,1:47.834
16,Valtteri BOTTAS,77,True,114.605,1:54.605
17,Valtteri BOTTAS,77,False,131.361,2:11.361
18,Valtteri BOTTAS,77,False,108.214,1:48.214
19,Valtteri BOTTAS,77,False,107.851,1:47.851
20,Valtteri BOTTAS,77,False,110.753,1:50.753
21,Valtteri BOTTAS,77,False,112.293,1:52.293
22,Valtteri BOTTAS,77,False,118.823,1:58.823
23,Valtteri BOTTAS,77,False,109.41,1:49.410
24,Valtteri BOTTAS,77,False,108.917,1:48.917
25,Valtteri BOTTAS,77,True,119.216,1:59.216
